"ANO";"MES";"UF";"TIPO_PASSAPORTE";QTD
"2012";"04";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2012";"04";"GO";"PASSAPORTE COMUM - ICAO";4430
"2012";"04";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2012";"04";"MA";"PASSAPORTE COMUM - ICAO";1214
"2012";"04";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";14
"2012";"04";"MG";"LAISSEZ-PASSER - ICAO";3
"2012";"04";"MG";"PASSAPORTE COMUM - ICAO";15340
"2012";"04";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";22
"2012";"04";"MS";"PASSAPORTE COMUM - ICAO";1304
"2012";"04";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2012";"04";"MT";"PASSAPORTE COMUM - ICAO";1414
"2012";"04";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2012";"04";"PA";"LAISSEZ-PASSER - ICAO";1
"2012";"04";"PA";"PASSAPORTE COMUM - ICAO";2226
"2012";"04";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2012";"04";"PB";"PASSAPORTE COMUM - ICAO";1456
"2012";"04";"PB";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2012";"04";"PE";"PASSAPORTE COMUM - ICAO";4327
"2012";"04";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2012";"04";"PI";"PASSAPORTE COMUM - ICAO";582
"2012";"04";"PR";"LAISSEZ-PASSER - ICAO";3
"2012";"04";"PR";"PASSAPORTE COMUM - ICAO";10796
"2012";"04";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";114
"2012";"04";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";3
"2012";"04";"RJ";"LAISSEZ-PASSER - ICAO";2
"2012";"04";"RJ";"PASSAPORTE COMUM - ICAO";21509
"2012";"04";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2012";"04";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";9
"2012";"04";"RN";"PASSAPORTE COMUM - ICAO";1463
"2012";"04";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";8
"2012";"04";"RO";"PASSAPORTE COMUM - ICAO";747
"2012";"04";"RR";"PASSAPORTE COMUM - ICAO";478
"2012";"04";"RR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2012";"04";"RS";"LAISSEZ-PASSER - ICAO";1
"2012";"04";"RS";"PASSAPORTE COMUM - ICAO";10098
"2012";"04";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";94
"2012";"04";"RS";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2012";"04";"SC";"LAISSEZ-PASSER - ICAO";3
"2012";"04";"SC";"PASSAPORTE COMUM - ICAO";6989
"2012";"04";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";22
"2012";"04";"SC";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2012";"04";"SE";"PASSAPORTE COMUM - ICAO";829
"2012";"04";"SE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2012";"04";"SP";"LAISSEZ-PASSER - ICAO";17
"2012";"04";"SP";"PASSAPORTE COMUM - ICAO";67829
"2012";"04";"SP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";86
"2012";"04";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";6
"2012";"04";"TO";"PASSAPORTE COMUM - ICAO";763
"2012";"04";"TO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2012";"05";"AC";"PASSAPORTE COMUM - ICAO";203
"2012";"05";"AC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2012";"05";"AL";"PASSAPORTE COMUM - ICAO";993
"2012";"05";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";17
"2012";"05";"AM";"PASSAPORTE COMUM - ICAO";1997
"2012";"05";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2012";"05";"AP";"PASSAPORTE COMUM - ICAO";389
"2012";"05";"AP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2012";"05";"BA";"PASSAPORTE COMUM - ICAO";5852
"2012";"05";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";61
"2012";"05";"CE";"PASSAPORTE COMUM - ICAO";3270
"2012";"05";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2012";"05";"DF";"PASSAPORTE COMUM - ICAO";7586
"2012";"05";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";31
"2012";"05";"DF";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2012";"05";"ES";"LAISSEZ-PASSER - ICAO";3
"2012";"05";"ES";"PASSAPORTE COMUM - ICAO";3361
"2012";"05";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2012";"05";"GO";"LAISSEZ-PASSER - ICAO";6
"2012";"05";"GO";"PASSAPORTE COMUM - ICAO";4642
"2012";"05";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2012";"05";"GO";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2012";"05";"MA";"PASSAPORTE COMUM - ICAO";1186
"2012";"05";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";11
"2012";"05";"MG";"LAISSEZ-PASSER - ICAO";3
"2012";"05";"MG";"PASSAPORTE COMUM - ICAO";16661
"2012";"05";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";14
"2012";"05";"MS";"LAISSEZ-PASSER - ICAO";1
"2012";"05";"MS";"PASSAPORTE COMUM - ICAO";1425
"2012";"05";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2012";"05";"MT";"PASSAPORTE COMUM - ICAO";1618
"2012";"05";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2012";"05";"MT";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2012";"05";"PA";"LAISSEZ-PASSER - ICAO";1
"2012";"05";"PA";"PASSAPORTE COMUM - ICAO";2352
"2012";"05";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";14
"2012";"05";"PB";"PASSAPORTE COMUM - ICAO";1613
"2012";"05";"PB";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2012";"05";"PB";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2012";"05";"PE";"LAISSEZ-PASSER - ICAO";1
"2012";"05";"PE";"PASSAPORTE COMUM - ICAO";4608
"2012";"05";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2012";"05";"PI";"PASSAPORTE COMUM - ICAO";569
"2012";"05";"PI";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2012";"05";"PR";"LAISSEZ-PASSER - ICAO";2
"2012";"05";"PR";"PASSAPORTE COMUM - ICAO";11377
"2012";"05";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";109
"2012";"05";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2012";"05";"RJ";"PASSAPORTE COMUM - ICAO";26146
